,Airport_temperature,Airport_Humidity,IIITD_temperature,IIITD_Humidity
2018-05-01 08:00:00,28.0,62.0,28.4,61.5
2018-05-01 08:30:00,28.0,63.0,28.5,62.0
2018-05-01 09:00:00,29.0,58.0,28.8,60.6
2018-05-01 09:30:00,29.666666666666668,56.0,29.5,58.2
2018-05-01 10:00:00,30.333333333333332,54.0,30.1,56.8
2018-05-01 10:30:00,31.0,52.0,30.6,55.3
2018-05-01 11:00:00,32.5,46.0,31.1,53.3
2018-05-01 11:30:00,34.0,40.0,31.6,52.8
2018-05-01 12:00:00,33.5,41.5,32.3,50.3
2018-05-01 12:30:00,33.0,43.0,32.7,48.8
2018-05-01 13:00:00,34.0,41.0,33.3,48.3
2018-05-01 13:30:00,35.0,39.0,33.9,46.2
2018-05-01 14:00:00,36.0,37.0,34.2,45.2
2018-05-01 14:30:00,36.0,37.0,35.1,43.7
2018-05-01 15:00:00,36.0,37.0,35.0,43.1
2018-05-01 15:30:00,36.0,37.0,35.2,42.6
2018-05-01 16:00:00,36.0,37.0,35.2,42.0
2018-05-01 16:30:00,36.0,37.0,35.3,42.6
2018-05-01 17:00:00,36.0,37.0,35.1,43.1
2018-05-01 17:30:00,37.0,33.0,34.7,43.6
2018-05-01 18:00:00,36.0,37.0,34.3,44.6
2018-05-01 18:30:00,35.0,39.0,33.8,45.1
2018-05-01 19:00:00,34.0,41.0,33.4,46.7
2018-05-01 19:30:00,34.0,41.0,33.0,47.2
2018-05-01 20:00:00,33.0,46.0,32.9,48.3
2018-05-01 20:30:00,33.0,44.0,32.6,49.3
2018-05-01 21:00:00,32.6,45.0,32.3,49.3
2018-05-01 21:30:00,32.2,46.0,32.0,49.8
2018-05-01 22:00:00,31.8,47.0,31.7,50.8
2018-05-01 22:30:00,31.4,48.0,31.6,51.3
2018-05-01 23:00:00,31.0,49.0,31.3,52.3
2018-05-01 23:30:00,31.0,49.0,30.9,52.8
2018-05-02 00:00:00,31.0,49.0,30.6,53.8
2018-05-02 00:30:00,30.6,50.8,30.3,54.7
2018-05-02 01:00:00,30.2,52.6,30.0,55.7
2018-05-02 01:30:00,29.8,54.4,29.7,56.7
2018-05-02 02:00:00,29.4,56.2,29.5,57.7
2018-05-02 02:30:00,29.0,58.0,29.3,58.1
2018-05-02 03:00:00,28.833333333333332,58.833333333333336,28.9,59.6
2018-05-02 03:30:00,28.666666666666668,59.666666666666664,28.7,60.0
2018-05-02 04:00:00,28.5,60.5,28.5,61.0
2018-05-02 04:30:00,28.333333333333332,61.333333333333336,28.5,61.5
2018-05-02 05:00:00,28.166666666666668,62.166666666666664,28.4,61.9
2018-05-02 05:30:00,28.0,63.0,28.6,61.5
2018-05-02 06:00:00,28.333333333333332,61.666666666666664,28.5,61.5
2018-05-02 06:30:00,28.666666666666668,60.333333333333336,28.5,61.5
2018-05-02 07:00:00,29.0,59.0,28.5,61.5
2018-05-02 07:30:00,29.333333333333332,57.666666666666664,28.7,61.0
2018-05-02 08:00:00,29.666666666666668,56.333333333333336,28.9,60.6
2018-05-02 08:30:00,30.0,55.0,29.5,59.7
2018-05-02 09:00:00,31.0,52.0,30.2,57.8
2018-05-02 09:30:00,31.666666666666668,50.0,30.9,56.4
2018-05-02 10:00:00,32.333333333333336,48.0,31.6,54.4
2018-05-02 10:30:00,33.0,46.0,32.0,52.9
2018-05-02 11:00:00,33.0,46.0,32.8,50.9
2018-05-02 11:30:00,36.0,37.0,33.3,48.9
2018-05-02 12:00:00,35.0,44.0,33.8,46.2
2018-05-02 12:30:00,35.0,44.0,34.4,45.2
2018-05-02 13:00:00,35.0,44.0,35.1,43.1
2018-05-02 13:30:00,36.0,40.5,35.4,42.6
2018-05-02 14:00:00,37.0,37.0,35.4,42.6
2018-05-02 14:30:00,37.0,37.0,35.4,41.5
2018-05-02 15:00:00,38.0,35.0,35.6,40.9
2018-05-02 15:30:00,38.0,35.0,35.7,42.1
2018-05-02 16:00:00,38.0,34.0,35.7,42.1
2018-05-02 16:30:00,38.0,33.0,35.4,42.6
2018-05-02 17:00:00,35.0,33.5,33.6,40.7
2018-05-02 17:30:00,32.0,34.0,31.7,39.4
2018-05-02 18:00:00,31.5,36.0,31.4,38.8
2018-05-02 18:30:00,31.0,38.0,30.8,38.2
2018-05-02 19:00:00,30.0,37.0,30.4,39.8
2018-05-02 19:30:00,29.0,40.0,30.5,39.3
2018-05-02 20:00:00,28.0,45.0,30.1,42.0
2018-05-02 20:30:00,24.0,69.0,26.8,58.8
2018-05-02 21:00:00,25.0,61.0,26.5,57.2
2018-05-02 21:30:00,25.0,61.0,27.5,52.8
2018-05-02 22:00:00,26.0,54.0,28.0,53.4
2018-05-02 22:30:00,26.0,57.0,27.9,53.9
2018-05-02 23:00:00,26.0,57.0,27.4,53.8
2018-05-02 23:30:00,25.0,58.0,27.1,55.8
2018-05-03 00:00:00,26.0,54.0,27.2,53.8
2018-05-03 00:30:00,26.0,54.0,27.3,53.3
2018-05-03 01:00:00,26.0,54.0,27.4,51.8
2018-05-03 01:30:00,27.0,48.0,27.3,51.8
2018-05-03 02:00:00,27.0,48.0,28.1,50.8
2018-05-03 02:30:00,28.0,48.0,28.3,49.8
2018-05-03 03:00:00,27.0,48.0,27.9,53.4
2018-05-03 03:30:00,27.0,48.0,27.8,52.9
2018-05-03 04:00:00,26.0,54.0,27.9,53.4
2018-05-03 04:30:00,26.0,54.0,27.6,54.3
2018-05-03 05:00:00,25.5,58.5,26.7,56.3
2018-05-03 05:30:00,25.0,63.0,26.4,56.7
2018-05-03 06:00:00,25.0,57.0,26.2,57.7
2018-05-03 06:30:00,25.5,55.5,26.2,58.2
2018-05-03 07:00:00,26.0,54.0,26.1,58.7
2018-05-03 07:30:00,26.5,52.5,26.2,58.2
2018-05-03 08:00:00,27.0,51.0,27.1,56.3
2018-05-03 08:30:00,27.0,56.0,27.6,55.9
2018-05-03 09:00:00,27.0,54.0,27.9,53.9
2018-05-03 09:30:00,27.0,54.0,28.1,53.9
2018-05-03 10:00:00,28.0,51.0,28.3,55.0
2018-05-03 10:30:00,29.0,48.0,29.0,52.0
2018-05-03 11:00:00,30.0,45.0,29.6,51.6
2018-05-03 11:30:00,30.0,43.0,29.2,52.0
2018-05-03 12:00:00,31.0,43.0,29.4,52.6
2018-05-03 12:30:00,31.0,46.0,30.2,52.2
2018-05-03 13:00:00,32.0,43.0,30.7,49.1
2018-05-03 13:30:00,32.0,43.0,31.7,46.5
2018-05-03 14:00:00,32.0,43.0,32.3,45.0
2018-05-03 14:30:00,34.0,32.0,32.5,43.9
2018-05-03 15:00:00,34.333333333333336,31.333333333333332,33.0,42.9
2018-05-03 15:30:00,34.666666666666664,30.666666666666668,33.2,42.9
2018-05-03 16:00:00,35.0,30.0,33.5,44.0
2018-05-03 16:30:00,35.0,30.0,33.3,45.1
2018-05-03 17:00:00,35.0,30.0,33.2,45.6
2018-05-03 17:30:00,34.0,35.0,32.6,47.7
2018-05-03 18:00:00,34.0,32.0,31.8,46.5
2018-05-03 18:30:00,33.0,34.0,31.5,44.3
2018-05-03 19:00:00,32.5,35.0,31.1,45.4
2018-05-03 19:30:00,32.0,36.0,30.8,47.0
2018-05-03 20:00:00,31.0,43.0,30.5,49.0
2018-05-03 20:30:00,30.0,49.0,30.2,51.1
2018-05-03 21:00:00,30.0,48.0,30.1,53.2
2018-05-03 21:30:00,30.0,51.0,29.8,56.2
2018-05-03 22:00:00,30.0,51.0,29.6,56.2
2018-05-03 22:30:00,29.666666666666668,53.333333333333336,29.5,55.6
2018-05-03 23:00:00,29.333333333333332,55.666666666666664,29.0,58.1
2018-05-03 23:30:00,29.0,58.0,28.5,60.5
2018-05-04 00:00:00,29.0,51.0,28.5,59.0
2018-05-04 00:30:00,28.6,52.4,28.5,57.5
2018-05-04 01:00:00,28.2,53.8,28.3,57.0
2018-05-04 01:30:00,27.8,55.2,27.8,57.9
2018-05-04 02:00:00,27.4,56.6,27.5,58.9
2018-05-04 02:30:00,27.0,58.0,27.3,59.3
2018-05-04 03:00:00,26.6,60.2,27.4,58.9
2018-05-04 03:30:00,26.2,62.4,27.3,58.8
2018-05-04 04:00:00,25.8,64.6,27.0,60.3
2018-05-04 04:30:00,25.4,66.8,27.4,60.3
2018-05-04 05:00:00,25.0,69.0,26.2,66.4
2018-05-04 05:30:00,25.0,74.0,26.1,67.3
2018-05-04 06:00:00,25.0,71.5,25.6,68.2
2018-05-04 06:30:00,25.0,69.0,25.8,67.7
2018-05-04 07:00:00,25.5,67.0,26.1,67.3
2018-05-04 07:30:00,26.0,65.0,26.8,65.1
2018-05-04 08:00:00,27.0,61.0,26.8,64.1
2018-05-04 08:30:00,29.0,57.0,27.3,63.7
2018-05-04 09:00:00,28.0,58.0,28.0,61.4
2018-05-04 09:30:00,29.5,52.0,28.6,59.5
2018-05-04 10:00:00,31.0,46.0,29.3,57.1
2018-05-04 10:30:00,32.0,43.0,30.2,56.3
2018-05-04 11:00:00,33.0,41.0,31.1,52.8
2018-05-04 11:30:00,35.0,38.0,31.7,51.8
2018-05-04 12:00:00,35.0,37.333333333333336,32.3,49.3
2018-05-04 12:30:00,35.0,36.666666666666664,32.7,47.2
2018-05-04 13:00:00,35.0,36.0,33.2,45.1
2018-05-04 13:30:00,35.666666666666664,34.0,33.7,44.1
2018-05-04 14:00:00,36.333333333333336,32.0,34.0,42.4
2018-05-04 14:30:00,37.0,30.0,34.6,41.4
2018-05-04 15:00:00,37.0,31.0,34.8,41.4
2018-05-04 15:30:00,37.0,32.0,35.0,40.9
2018-05-04 16:00:00,36.75,32.0,35.0,40.3
2018-05-04 16:30:00,36.5,32.0,34.9,40.9
2018-05-04 17:00:00,36.25,32.0,34.6,40.8
2018-05-04 17:30:00,36.0,32.0,34.3,42.5
2018-05-04 18:00:00,36.25,32.75,33.5,46.7
2018-05-04 18:30:00,36.5,33.5,32.9,48.3
2018-05-04 19:00:00,36.75,34.25,32.3,49.8
2018-05-04 19:30:00,37.0,35.0,31.9,50.3
2018-05-04 20:00:00,34.5,39.5,31.6,50.7
2018-05-04 20:30:00,32.0,44.0,31.4,51.2
2018-05-04 21:00:00,32.0,49.0,31.1,52.3
2018-05-04 21:30:00,31.0,52.0,31.0,52.2
2018-05-04 22:00:00,31.0,52.0,30.8,52.2
2018-05-04 22:30:00,30.666666666666668,53.666666666666664,30.7,52.2
2018-05-04 23:00:00,30.333333333333332,55.333333333333336,30.6,52.2
2018-05-04 23:30:00,30.0,57.0,30.5,53.2
2018-05-05 00:00:00,29.0,58.0,30.4,53.2
2018-05-05 00:30:00,29.0,58.0,30.2,54.2
2018-05-05 01:00:00,29.0,58.0,29.9,53.1
2018-05-05 01:30:00,29.0,58.0,29.7,53.1
2018-05-05 02:00:00,29.0,58.0,29.5,54.1
2018-05-05 02:30:00,28.0,60.0,29.5,53.6
2018-05-05 03:00:00,29.0,58.0,29.4,53.1
2018-05-05 03:30:00,29.0,58.0,29.4,52.5
2018-05-05 04:00:00,28.5,56.0,29.2,53.0
2018-05-05 04:30:00,28.0,54.0,29.1,53.0
2018-05-05 05:00:00,27.5,53.5,29.0,53.5
2018-05-05 05:30:00,27.0,53.0,29.0,52.0
2018-05-05 06:00:00,29.0,48.0,29.0,52.0
2018-05-05 06:30:00,29.5,45.5,29.2,51.0
2018-05-05 07:00:00,30.0,43.0,29.5,52.1
2018-05-05 07:30:00,30.0,45.0,29.7,53.1
2018-05-05 08:00:00,31.0,46.0,30.5,51.7
2018-05-05 08:30:00,32.0,43.0,31.4,50.2
2018-05-05 09:00:00,33.0,40.5,31.9,48.2
2018-05-05 09:30:00,34.0,38.0,32.6,47.2
2018-05-05 10:00:00,35.0,35.0,33.2,46.2
2018-05-05 10:30:00,36.0,32.0,33.9,43.0
2018-05-05 11:00:00,36.5,28.5,34.6,40.8
2018-05-05 11:30:00,37.0,25.0,35.2,39.8
2018-05-05 12:00:00,37.0,27.0,35.6,37.6
2018-05-05 12:30:00,37.0,29.0,36.0,36.5
2018-05-05 13:00:00,37.75,26.0,36.5,35.4
2018-05-05 13:30:00,38.5,23.0,37.0,30.8
2018-05-05 14:00:00,39.25,20.0,37.4,32.0
2018-05-05 14:30:00,40.0,17.0,37.6,32.6
2018-05-05 15:00:00,40.0,18.333333333333332,37.6,30.8
2018-05-05 15:30:00,40.0,19.666666666666668,37.9,29.1
2018-05-05 16:00:00,40.0,21.0,37.9,28.5
2018-05-05 16:30:00,40.0,21.0,37.5,29.6
2018-05-05 17:00:00,40.0,21.0,37.2,30.2
2018-05-05 17:30:00,39.0,23.0,36.7,30.8
2018-05-05 18:00:00,38.166666666666664,24.333333333333332,36.4,29.6
2018-05-05 18:30:00,37.333333333333336,25.666666666666668,35.9,29.5
2018-05-05 19:00:00,36.5,27.0,35.3,30.6
2018-05-05 19:30:00,35.666666666666664,28.333333333333332,34.8,31.8
2018-05-05 20:00:00,34.833333333333336,29.666666666666664,34.3,33.5
2018-05-05 20:30:00,34.0,31.0,34.1,35.1
2018-05-05 21:00:00,34.333333333333336,29.333333333333332,34.0,36.3
2018-05-05 21:30:00,34.666666666666664,27.666666666666668,33.9,37.4
2018-05-05 22:00:00,35.0,26.0,33.6,39.1
2018-05-05 22:30:00,34.0,28.0,33.6,40.2
2018-05-05 23:00:00,34.0,28.0,33.3,39.6
2018-05-05 23:30:00,33.42857142857143,30.285714285714285,33.1,39.6
2018-05-06 00:00:00,32.857142857142854,32.57142857142857,33.0,40.7
2018-05-06 00:30:00,32.285714285714285,34.857142857142854,32.8,41.7
2018-05-06 01:00:00,31.714285714285715,37.14285714285714,32.6,41.7
2018-05-06 01:30:00,31.142857142857142,39.42857142857143,32.4,42.8
2018-05-06 02:00:00,30.571428571428573,41.714285714285715,32.1,43.9
2018-05-06 02:30:00,30.0,44.0,31.9,44.9
2018-05-06 03:00:00,30.0,44.2,31.8,43.8
2018-05-06 03:30:00,30.0,44.4,31.7,44.9
2018-05-06 04:00:00,30.0,44.6,31.7,44.4
2018-05-06 04:30:00,30.0,44.8,31.6,43.8
2018-05-06 05:00:00,30.0,45.0,31.6,43.8
2018-05-06 05:30:00,30.0,45.0,31.3,44.8
2018-05-06 06:00:00,30.0,45.0,31.3,44.3
2018-05-06 06:30:00,30.0,45.0,31.4,43.8
2018-05-06 07:00:00,31.0,44.0,31.5,45.9
2018-05-06 07:30:00,32.0,43.0,31.4,44.9
2018-05-06 08:00:00,32.0,40.0,31.3,45.9
2018-05-06 08:30:00,32.0,40.0,31.3,49.1
2018-05-06 09:00:00,33.0,36.25,31.9,48.2
2018-05-06 09:30:00,34.0,32.5,32.9,44.5
2018-05-06 10:00:00,35.0,28.75,33.6,39.1
2018-05-06 10:30:00,36.0,25.0,34.4,35.2
2018-05-06 11:00:00,36.0,23.0,34.8,31.8
2018-05-06 11:30:00,37.0,20.0,35.3,30.6
2018-05-06 12:00:00,37.0,22.0,35.3,29.5
2018-05-06 12:30:00,37.0,22.0,35.5,30.1
2018-05-06 13:00:00,37.0,22.0,36.0,29.5
2018-05-06 13:30:00,37.0,22.0,36.0,29.5
2018-05-06 14:00:00,36.0,25.0,35.8,29.5
2018-05-06 14:30:00,36.0,25.0,35.7,29.5
2018-05-06 15:00:00,36.0,24.0,36.0,29.5
2018-05-06 15:30:00,36.0,23.0,36.0,28.9
2018-05-06 16:00:00,36.0,23.0,36.0,29.5
2018-05-06 16:30:00,35.666666666666664,24.0,35.6,30.1
2018-05-06 17:00:00,35.333333333333336,25.0,35.3,30.0
2018-05-06 17:30:00,35.0,26.0,34.5,30.6
2018-05-06 18:00:00,35.0,25.0,34.3,30.6
2018-05-06 18:30:00,34.5,26.0,33.8,31.7
2018-05-06 19:00:00,34.0,27.0,33.3,32.8
2018-05-06 19:30:00,33.5,28.0,33.0,33.9
2018-05-06 20:00:00,33.0,29.0,32.7,33.9
2018-05-06 20:30:00,33.0,28.0,32.4,35.0
2018-05-06 21:00:00,32.5,28.5,32.4,36.1
2018-05-06 21:30:00,32.0,29.0,32.2,37.2
2018-05-06 22:00:00,32.0,29.0,32.1,37.2
2018-05-06 22:30:00,32.0,29.0,32.3,37.2
2018-05-06 23:00:00,31.0,33.0,32.1,37.2
2018-05-06 23:30:00,29.0,42.0,32.1,37.2
2018-05-07 00:00:00,29.0,37.0,32.0,37.2
2018-05-07 00:30:00,29.0,40.0,31.9,38.3
2018-05-07 01:00:00,29.0,40.0,31.7,39.4
2018-05-07 01:30:00,28.333333333333332,42.666666666666664,31.4,40.5
2018-05-07 02:00:00,27.666666666666668,45.333333333333336,31.1,40.5
2018-05-07 02:30:00,27.0,48.0,31.2,40.5
2018-05-07 03:00:00,26.5,47.5,31.2,39.9
2018-05-07 03:30:00,26.0,47.0,30.7,43.2
2018-05-07 04:00:00,26.0,49.0,30.7,44.8
2018-05-07 04:30:00,26.0,51.0,30.6,44.8
2018-05-07 05:00:00,26.0,51.0,30.5,44.8
2018-05-07 05:30:00,25.0,58.0,30.4,44.2
2018-05-07 06:00:00,26.5,50.0,30.1,45.3
2018-05-07 06:30:00,28.0,42.0,30.1,43.6
2018-05-07 07:00:00,28.5,41.0,30.3,44.7
2018-05-07 07:30:00,29.0,40.0,30.7,44.8
2018-05-07 08:00:00,29.0,40.0,31.7,42.7
2018-05-07 08:30:00,31.0,33.0,32.2,39.5
2018-05-07 09:00:00,32.333333333333336,31.333333333333332,33.1,38.5
2018-05-07 09:30:00,33.666666666666664,29.666666666666668,33.7,37.4
2018-05-07 10:00:00,35.0,28.0,34.4,34.6
2018-05-07 10:30:00,36.0,26.5,35.0,31.8
2018-05-07 11:00:00,37.0,25.0,35.6,30.7
2018-05-07 11:30:00,37.0,23.0,36.0,30.7
2018-05-07 12:00:00,39.0,21.0,36.5,27.2
2018-05-07 12:30:00,39.0,21.0,37.0,26.6
2018-05-07 13:00:00,39.0,21.0,37.4,29.6
2018-05-07 13:30:00,40.0,20.0,37.9,29.7
2018-05-07 14:00:00,40.0,23.0,38.1,28.5
2018-05-07 14:30:00,41.0,19.0,38.3,25.5
2018-05-07 15:00:00,40.333333333333336,19.333333333333332,38.6,23.8
2018-05-07 15:30:00,39.666666666666664,19.666666666666668,38.5,23.7
2018-05-07 16:00:00,39.0,20.0,38.3,22.5
2018-05-07 16:30:00,39.0,18.333333333333332,37.9,23.7
2018-05-07 17:00:00,39.0,16.666666666666668,37.6,24.3
2018-05-07 17:30:00,39.0,15.0,37.0,24.9
2018-05-07 18:00:00,38.75,15.75,36.5,26.0
2018-05-07 18:30:00,38.5,16.5,36.1,24.8
2018-05-07 19:00:00,38.25,17.25,35.9,24.8
2018-05-07 19:30:00,38.0,18.0,35.6,25.9
2018-05-07 20:00:00,37.0,19.0,35.0,30.6
2018-05-07 20:30:00,36.0,26.0,34.9,31.8
2018-05-07 21:00:00,35.0,26.0,34.6,31.7
2018-05-07 21:30:00,34.5,27.0,34.4,33.5
2018-05-07 22:00:00,34.0,28.0,34.3,34.0
2018-05-07 22:30:00,33.0,29.0,34.2,34.0
2018-05-07 23:00:00,33.0,31.0,34.1,35.7
2018-05-07 23:30:00,29.0,37.0,31.5,37.7
2018-05-08 00:00:00,30.0,35.0,30.6,38.8
2018-05-08 00:30:00,30.0,35.0,30.5,38.2
2018-05-08 01:00:00,30.0,35.0,30.6,37.1
2018-05-08 01:30:00,29.0,37.0,30.5,38.2
2018-05-08 02:00:00,28.5,44.0,29.8,39.2
2018-05-08 02:30:00,28.0,51.0,29.5,40.3
2018-05-08 03:00:00,27.5,48.0,29.0,42.4
2018-05-08 03:30:00,27.0,45.0,29.0,43.5
2018-05-08 04:00:00,27.0,45.0,29.4,41.9
2018-05-08 04:30:00,27.0,45.0,29.3,42.5
2018-05-08 05:00:00,26.0,47.0,28.9,43.5
2018-05-08 05:30:00,26.0,53.0,28.5,45.6
2018-05-08 06:00:00,25.0,54.0,28.1,46.6
2018-05-08 06:30:00,25.0,54.0,28.2,46.6
2018-05-08 07:00:00,26.0,51.0,28.4,47.7
2018-05-08 07:30:00,26.0,51.0,28.7,44.6
2018-05-08 08:00:00,27.0,48.0,28.6,44.6
2018-05-08 08:30:00,28.0,45.0,29.0,44.6
2018-05-08 09:00:00,28.0,42.0,30.3,43.7
2018-05-08 09:30:00,28.5,41.0,31.0,41.6
2018-05-08 10:00:00,29.0,40.0,31.6,43.3
2018-05-08 10:30:00,30.0,35.0,32.0,40.6
2018-05-08 11:00:00,30.0,35.0,32.5,38.4
2018-05-08 11:30:00,31.0,33.0,32.9,36.2
2018-05-08 12:00:00,32.0,31.0,33.2,36.2
2018-05-08 12:30:00,32.75,29.5,33.8,35.1
2018-05-08 13:00:00,33.5,28.0,33.7,31.1
2018-05-08 13:30:00,34.25,26.5,34.5,30.6
2018-05-08 14:00:00,35.0,25.0,34.5,30.6
2018-05-08 14:30:00,36.0,24.0,34.8,30.6
2018-05-08 15:00:00,35.0,25.0,35.2,29.5
2018-05-08 15:30:00,35.0,25.0,35.2,30.6
2018-05-08 16:00:00,35.0,25.0,35.0,31.8
2018-05-08 16:30:00,35.0,25.0,34.8,31.8
2018-05-08 17:00:00,35.0,26.5,34.5,31.7
2018-05-08 17:30:00,35.0,28.0,34.2,32.9
2018-05-08 18:00:00,34.5,28.25,33.8,34.0
2018-05-08 18:30:00,34.0,28.5,33.3,35.1
2018-05-08 19:00:00,33.5,28.75,32.9,36.2
2018-05-08 19:30:00,33.0,29.0,32.7,36.7
2018-05-08 20:00:00,32.5,31.0,32.6,37.3
2018-05-08 20:30:00,32.0,33.0,32.2,37.2
2018-05-08 21:00:00,29.5,37.5,32.0,37.8
2018-05-08 21:30:00,27.0,42.0,28.5,44.5
2018-05-08 22:00:00,27.0,42.0,28.2,46.1
2018-05-08 22:30:00,27.0,42.0,28.2,46.6
2018-05-08 23:00:00,26.5,44.0,28.5,45.6
2018-05-08 23:30:00,26.0,46.0,28.5,44.5
2018-05-09 00:00:00,26.0,47.0,27.7,45.5
2018-05-09 00:30:00,26.0,47.0,27.7,45.5
2018-05-09 01:00:00,25.75,47.5,28.5,44.0
2018-05-09 01:30:00,25.5,48.0,28.7,44.0
2018-05-09 02:00:00,25.25,48.5,28.9,43.5
2018-05-09 02:30:00,25.0,49.0,28.9,43.5
2018-05-09 03:00:00,24.0,53.0,29.0,43.5
2018-05-09 03:30:00,24.0,51.5,28.6,43.5
2018-05-09 04:00:00,24.0,50.0,28.5,42.9
2018-05-09 04:30:00,24.0,50.0,28.4,43.4
2018-05-09 05:00:00,24.0,54.0,28.7,44.0
2018-05-09 05:30:00,24.0,58.0,28.8,44.0
2018-05-09 06:00:00,25.0,50.0,28.7,46.7
2018-05-09 06:30:00,25.0,50.0,29.4,45.7
2018-05-09 07:00:00,26.0,47.0,29.5,44.1
2018-05-09 07:30:00,26.0,47.0,29.5,47.3
2018-05-09 08:00:00,28.0,39.0,29.8,47.9
2018-05-09 08:30:00,29.0,38.0,30.1,45.8
2018-05-09 09:00:00,30.0,35.0,30.6,45.9
2018-05-09 09:30:00,32.0,31.0,31.3,43.8
2018-05-09 10:00:00,33.0,28.0,32.2,41.7
2018-05-09 10:30:00,33.0,29.0,32.8,41.2
2018-05-09 11:00:00,33.5,28.5,33.3,39.6
2018-05-09 11:30:00,34.0,28.0,33.6,39.1
2018-05-09 12:00:00,35.0,26.0,34.2,38.0
2018-05-09 12:30:00,35.0,26.0,34.7,36.9
2018-05-09 13:00:00,35.0,26.0,35.0,36.4
2018-05-09 13:30:00,35.0,26.0,35.1,35.2
2018-05-09 14:00:00,35.0,26.0,35.2,34.1
2018-05-09 14:30:00,37.0,26.0,35.5,34.1
2018-05-09 15:00:00,35.0,28.0,34.4,34.6
2018-05-09 15:30:00,34.0,30.0,33.4,36.2
2018-05-09 16:00:00,34.0,30.0,32.9,37.3
2018-05-09 16:30:00,29.0,42.0,31.7,34.9
2018-05-09 17:00:00,27.0,54.0,30.3,43.1
2018-05-09 17:30:00,29.0,48.0,30.5,40.4
2018-05-09 18:00:00,30.0,43.0,31.2,39.9
2018-05-09 18:30:00,30.0,43.0,31.3,41.0
2018-05-09 19:00:00,30.0,43.0,31.1,42.1
2018-05-09 19:30:00,30.0,45.0,30.8,43.7
2018-05-09 20:00:00,29.0,48.0,30.8,43.2
2018-05-09 20:30:00,29.0,48.0,30.7,42.6
2018-05-09 21:00:00,28.0,54.0,30.7,43.2
2018-05-09 21:30:00,28.0,54.0,30.2,44.2
2018-05-09 22:00:00,28.0,54.0,29.4,48.4
2018-05-09 22:30:00,27.0,58.0,29.3,50.4
2018-05-09 23:00:00,27.0,58.0,29.0,49.9
2018-05-09 23:30:00,27.0,64.0,28.6,53.0
2018-05-10 00:00:00,26.0,61.0,28.7,53.0
2018-05-10 00:30:00,25.5,63.0,28.5,51.9
2018-05-10 01:00:00,25.0,65.0,28.1,51.9
2018-05-10 01:30:00,25.0,65.0,27.9,52.9
2018-05-10 02:00:00,25.0,65.0,28.2,52.9
2018-05-10 02:30:00,24.0,74.0,28.0,53.4
2018-05-10 03:00:00,25.0,65.0,27.9,52.3
2018-05-10 03:30:00,25.0,65.0,28.0,50.8
2018-05-10 04:00:00,25.0,63.0,27.9,51.8
2018-05-10 04:30:00,25.0,61.0,27.8,49.7
2018-05-10 05:00:00,24.0,65.0,27.7,49.7
2018-05-10 05:30:00,24.0,65.0,28.1,49.8
2018-05-10 06:00:00,24.0,65.0,28.0,49.8
2018-05-10 06:30:00,24.0,65.0,28.0,50.8
2018-05-10 07:00:00,25.5,61.5,28.5,50.3
2018-05-10 07:30:00,27.0,58.0,28.8,48.8
2018-05-10 08:00:00,28.0,54.0,29.6,46.3
2018-05-10 08:30:00,28.0,46.0,30.3,43.1
2018-05-10 09:00:00,30.0,48.0,31.0,40.5
2018-05-10 09:30:00,31.0,46.0,32.0,39.5
2018-05-10 10:00:00,32.3,39.0,32.8,37.3
2018-05-10 10:30:00,33.6,32.0,33.6,34.0
2018-05-10 11:00:00,35.0,25.0,34.3,31.7
2018-05-10 11:30:00,36.0,19.0,34.8,30.6
2018-05-10 12:00:00,36.0,20.0,35.4,30.1
2018-05-10 12:30:00,38.0,21.0,35.7,27.1
2018-05-10 13:00:00,38.0,21.0,36.1,24.8
2018-05-10 13:30:00,38.0,21.0,36.8,26.0
2018-05-10 14:00:00,38.0,21.0,37.0,26.1
2018-05-10 14:30:00,38.0,21.0,37.4,26.1
2018-05-10 15:00:00,40.0,19.0,37.5,26.1
2018-05-10 15:30:00,40.0,19.333333333333332,37.5,26.1
2018-05-10 16:00:00,40.0,19.666666666666668,37.3,26.1
2018-05-10 16:30:00,40.0,20.0,36.9,27.2
2018-05-10 17:00:00,40.0,19.0,36.6,26.6
2018-05-10 17:30:00,38.0,21.0,36.2,26.6
2018-05-10 18:00:00,40.0,19.0,35.8,28.3
2018-05-10 18:30:00,39.0,21.0,35.0,29.4
2018-05-10 19:00:00,38.0,22.0,34.4,30.6
2018-05-10 19:30:00,37.0,24.0,34.2,30.6
2018-05-10 20:00:00,35.5,26.5,33.5,34.5
2018-05-10 20:30:00,34.0,29.0,33.2,37.3
2018-05-10 21:00:00,34.0,28.5,33.0,38.4
2018-05-10 21:30:00,34.0,28.0,32.9,39.5
2018-05-10 22:00:00,32.0,36.0,32.6,41.2
2018-05-10 22:30:00,32.0,36.0,32.5,41.7
2018-05-10 23:00:00,31.0,40.0,32.4,41.7
2018-05-10 23:30:00,31.0,40.0,32.2,41.7
2018-05-11 00:00:00,31.0,40.0,32.0,41.7
2018-05-11 00:30:00,30.0,43.0,31.8,41.6
2018-05-11 01:00:00,29.0,45.0,31.7,41.6
2018-05-11 01:30:00,29.0,45.0,31.5,41.6
2018-05-11 02:00:00,29.0,45.0,31.3,42.1
2018-05-11 02:30:00,29.0,45.0,31.1,42.1
